customerID,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,TechSupport,OnlineSecurity,ChurnProbability,RiskLevel,ExpectedRevenueAtRisk,RetentionPriority
4342-HENTK,2,Month-to-month,70.65,142.35,Fiber optic,Electronic check,No,No,79.85232,High Risk,113.66977576017379,Priority 2
6712-OAWRH,26,Month-to-month,91.25,2351.8,Fiber optic,Electronic check,No,No,79.642395,High Risk,1873.0298965334894,Priority 1
2369-FEVNO,1,Month-to-month,19.9,19.9,No,Mailed check,No internet service,No internet service,79.47003,High Risk,15.81453645825386,Priority 2
1475-VWVDO,7,Month-to-month,74.9,490.55,Fiber optic,Electronic check,No,No,79.3132,High Risk,389.07090609371664,Priority 1
9221-OTIVJ,14,Month-to-month,104.85,1531.4,Fiber optic,Electronic check,No,No,79.26178,High Risk,1213.8148956298828,Priority 1
7130-VTEWQ,8,Month-to-month,75.75,606.25,Fiber optic,Electronic check,No,No,79.230354,High Risk,480.3340345621109,Priority 1
7198-GLXTC,2,Month-to-month,79.0,143.65,Fiber optic,Electronic check,No,No,78.982216,High Risk,113.45795345604421,Priority 2
6680-WKXRZ,3,Month-to-month,74.4,215.8,Fiber optic,Bank transfer (automatic),No,No,78.85873,High Risk,170.17713333368303,Priority 2
7952-OBOYL,3,Month-to-month,89.85,244.45,Fiber optic,Mailed check,Yes,No,78.83575,High Risk,192.7139899611473,Priority 2
7861-UVUFT,15,Month-to-month,84.3,1308.4,Fiber optic,Electronic check,No,No,78.74041,High Risk,1030.2395505666734,Priority 1
7571-YXDAD,2,Month-to-month,74.9,147.15,Fiber optic,Credit card (automatic),No,No,78.676674,High Risk,115.77272983789445,Priority 2
0685-MLYYM,2,Month-to-month,70.75,154.85,Fiber optic,Electronic check,No,No,78.644295,High Risk,121.78068855702877,Priority 2
9629-NHXFW,1,Month-to-month,19.4,19.4,No,Mailed check,No internet service,No internet service,78.33589,High Risk,15.19716327190399,Priority 2
4983-CCWMC,3,Month-to-month,69.6,207.4,Fiber optic,Mailed check,No,No,78.18017,High Risk,162.1456727027893,Priority 2
8993-PHFWD,3,Month-to-month,25.25,58.9,DSL,Electronic check,No,No,78.17996,High Risk,46.04799728989601,Priority 2
5760-FXFVO,6,Month-to-month,78.95,494.95,Fiber optic,Electronic check,No,Yes,78.17554,High Risk,386.9298291832209,Priority 1
9638-JIQYA,2,Month-to-month,24.9,49.7,DSL,Credit card (automatic),No,No,78.13968,High Risk,38.835421270132066,Priority 2
3197-ARFOY,19,Month-to-month,105.0,2007.25,Fiber optic,Mailed check,Yes,Yes,78.1118,High Risk,1567.899176388979,Priority 1
6543-XRMYR,30,Month-to-month,99.7,2967.35,Fiber optic,Electronic check,No,No,78.090515,High Risk,2317.218830162287,Priority 1
0506-LVNGN,5,Month-to-month,75.55,349.65,Fiber optic,Credit card (automatic),No,No,78.03648,High Risk,272.85455631315705,Priority 1
2754-XBHTB,9,Month-to-month,77.65,714.15,Fiber optic,Bank transfer (automatic),No,No,77.923454,High Risk,556.4903385579586,Priority 1
0004-TLHLJ,4,Month-to-month,73.9,280.85,Fiber optic,Electronic check,No,No,77.88364,High Risk,218.7361943781376,Priority 1
0388-EOPEX,2,Month-to-month,74.4,139.4,Fiber optic,Electronic check,No,Yes,77.73523,High Risk,108.3629069209099,Priority 2
2452-KDRRH,67,Month-to-month,101.4,6841.05,Fiber optic,Credit card (automatic),No,No,77.56525,High Risk,5306.277317610383,Priority 1
8378-LKJAF,38,Month-to-month,101.15,3956.7,Fiber optic,Credit card (automatic),No,No,77.5474,High Risk,3068.318022876978,Priority 1
2478-EEWWM,59,Month-to-month,44.3,2666.75,DSL,Electronic check,No,No,77.48686,High Risk,2066.380859106779,Priority 1
6022-UGGSO,32,Month-to-month,74.4,2276.95,Fiber optic,Electronic check,No,No,77.27937,High Risk,1759.6126385122536,Priority 1
6077-BDPXA,3,Month-to-month,70.15,194.2,Fiber optic,Electronic check,No,No,77.246765,High Risk,150.01322206258772,Priority 2
4678-DVQEO,1,Month-to-month,52.2,52.2,DSL,Electronic check,Yes,No,76.97796,High Risk,40.18249318599701,Priority 2
9692-TUSXH,18,Month-to-month,96.05,1740.7,Fiber optic,Electronic check,No,Yes,76.96708,High Risk,1339.765934532881,Priority 1
7354-OIJLX,9,Month-to-month,75.85,724.65,Fiber optic,Electronic check,No,No,76.96303,High Risk,557.7125630646943,Priority 1
7587-RZNME,3,Month-to-month,43.3,123.65,DSL,Electronic check,No,No,76.9566,High Risk,95.15682846903802,Priority 2
4283-FUTGF,19,Month-to-month,79.85,1471.75,Fiber optic,Electronic check,No,No,76.91001,High Risk,1131.9231157451868,Priority 1
8601-QACRS,5,Month-to-month,50.6,249.95,DSL,Mailed check,No,No,76.87227,High Risk,192.14224211275575,Priority 2
4301-VVZKA,16,Month-to-month,75.4,1189.4,Fiber optic,Electronic check,No,No,76.83059,High Risk,913.8230347394943,Priority 1
6705-LXORM,5,Month-to-month,70.05,302.6,Fiber optic,Electronic check,No,No,76.559135,High Risk,231.66795248985292,Priority 1
5650-YLIBA,31,Month-to-month,81.15,2640.55,Fiber optic,Electronic check,No,No,76.45652,High Risk,2018.872716534138,Priority 1
3587-PMCOY,10,One year,98.9,1064.95,Fiber optic,Electronic check,No,Yes,76.43757,High Risk,814.0218874931336,Priority 1
9576-ANLXO,3,Month-to-month,69.55,222.3,Fiber optic,Bank transfer (automatic),No,No,76.385895,High Risk,169.8058499157429,Priority 2
7054-LGEQW,1,Month-to-month,45.95,45.95,DSL,Mailed check,No,No,76.15625,High Risk,34.99379808008671,Priority 2
2057-ZBLPD,21,Month-to-month,86.5,1808.7,Fiber optic,Electronic check,No,No,76.07369,High Risk,1375.9449075222017,Priority 1
4115-NZRKS,7,Month-to-month,89.15,574.35,Fiber optic,Electronic check,No,No,76.05746,High Risk,436.8360095858574,Priority 1
4029-HPFVY,3,Month-to-month,70.3,220.4,Fiber optic,Mailed check,No,No,76.04152,High Risk,167.5955092906952,Priority 2
9840-DVNDC,6,Month-to-month,80.5,463.05,Fiber optic,Credit card (automatic),No,No,75.94953,High Risk,351.6843069702387,Priority 1
7029-RPUAV,17,Month-to-month,100.45,1622.45,Fiber optic,Credit card (automatic),No,No,75.82517,High Risk,1230.225513866544,Priority 1
4937-QPZPO,61,One year,99.9,6241.35,Fiber optic,Electronic check,No,No,75.786766,High Risk,4730.117159315944,Priority 1
6000-APYLU,9,Month-to-month,80.8,713.1,Fiber optic,Electronic check,No,No,75.44065,High Risk,537.9672835528851,Priority 1
5103-MHMHY,1,Month-to-month,45.95,45.95,DSL,Mailed check,No,No,75.42857,High Risk,34.65943033993244,Priority 2
4067-HLYQI,33,Month-to-month,70.4,2406.1,Fiber optic,Bank transfer (automatic),No,No,74.79786,High Risk,1799.71123265028,Priority 1
9054-FOWNV,22,Month-to-month,88.75,1885.15,Fiber optic,Electronic check,No,No,74.787094,High Risk,1409.8488687753677,Priority 1
7663-RGWBC,1,Month-to-month,44.15,44.15,DSL,Mailed check,No,No,74.705925,High Risk,32.98266482949257,Priority 2
0258-NOKBL,3,Month-to-month,90.4,268.45,Fiber optic,Electronic check,No,No,74.701164,High Risk,200.53528053760527,Priority 2
7278-CKDNC,24,Month-to-month,80.5,2088.45,Fiber optic,Electronic check,No,No,74.67688,High Risk,1559.5892431408165,Priority 1
6173-GOLSU,67,Month-to-month,94.65,6079.0,Fiber optic,Credit card (automatic),No,No,74.62434,High Risk,4536.41337120533,Priority 1
5442-BHQNG,2,Month-to-month,70.35,139.25,Fiber optic,Electronic check,No,No,74.62277,High Risk,103.91221296787262,Priority 2
4223-WOZCM,2,Month-to-month,49.95,107.1,DSL,Mailed check,No,No,74.55316,High Risk,79.8464363515377,Priority 2
8778-LMWTJ,9,Month-to-month,74.85,708.2,Fiber optic,Electronic check,No,Yes,74.51106,High Risk,527.6873488664627,Priority 1
1077-HUUJM,7,Month-to-month,71.05,472.65,Fiber optic,Electronic check,No,No,74.412704,High Risk,351.7116431593895,Priority 1
3627-FHKBK,1,Month-to-month,75.3,75.3,Fiber optic,Mailed check,No,Yes,74.407646,High Risk,56.028959727287294,Priority 2
9611-CTWIH,3,Month-to-month,89.45,240.45,Fiber optic,Electronic check,No,No,74.32173,High Risk,178.70659724771977,Priority 2
8393-DLHGA,25,Month-to-month,95.9,2448.75,Fiber optic,Electronic check,No,No,74.27126,High Risk,1818.7175206840038,Priority 1
5129-JLPIS,25,Month-to-month,105.5,2686.05,Fiber optic,Electronic check,Yes,Yes,74.18974,High Risk,1992.7735225349666,Priority 1
8650-RHRKE,4,Month-to-month,29.65,118.5,DSL,Electronic check,No,No,74.15753,High Risk,87.87667313218117,Priority 2
3658-KIBGF,1,Month-to-month,54.9,54.9,DSL,Electronic check,No,Yes,74.08272,High Risk,40.671413433551784,Priority 2
6376-GAHQE,4,Month-to-month,77.85,299.2,Fiber optic,Electronic check,No,No,74.077614,High Risk,221.64021558761596,Priority 1
4818-QIUFN,20,Month-to-month,79.15,1520.9,Fiber optic,Electronic check,No,Yes,74.05327,High Risk,1126.2761777222156,Priority 1
3966-HRMZA,3,Month-to-month,75.05,202.9,Fiber optic,Mailed check,No,No,73.97622,High Risk,150.09774774312973,Priority 2
5628-FCGYG,21,Month-to-month,84.1,1737.45,Fiber optic,Electronic check,No,No,73.95212,High Risk,1284.8811183661223,Priority 1
3524-WQDSG,43,Month-to-month,99.3,4209.95,Fiber optic,Bank transfer (automatic),No,No,73.8963,High Risk,3110.997315222025,Priority 1
0096-BXERS,6,Month-to-month,50.35,314.55,DSL,Electronic check,No,No,73.883026,High Risk,232.39906091988087,Priority 1
6834-NXDCA,13,Month-to-month,23.9,300.8,DSL,Electronic check,No,No,73.76367,High Risk,221.88113288879396,Priority 1
5331-RGMTT,54,Month-to-month,99.05,5295.7,Fiber optic,Credit card (automatic),No,No,73.62876,High Risk,3899.1582107067106,Priority 1
9992-UJOEL,2,Month-to-month,50.3,92.75,DSL,Mailed check,No,No,73.6219,High Risk,68.28431674838066,Priority 2
8676-TRMJS,3,Month-to-month,75.0,209.1,Fiber optic,Mailed check,No,No,73.61825,High Risk,153.93575055599212,Priority 2
2606-RMDHZ,6,Month-to-month,30.5,208.7,DSL,Credit card (automatic),No,No,73.36444,High Risk,153.1115916788578,Priority 2
0330-IVZHA,5,Month-to-month,69.95,330.15,Fiber optic,Electronic check,No,No,73.24912,High Risk,241.8319877743721,Priority 1
6770-XUAGN,1,Month-to-month,21.0,21.0,No,Electronic check,No internet service,No internet service,73.13538,High Risk,15.358430206775665,Priority 2
6507-ZJSUR,23,Month-to-month,90.45,2117.25,Fiber optic,Electronic check,No,No,73.06577,High Risk,1546.9851345866919,Priority 1
3717-OEAUQ,2,Month-to-month,70.7,129.2,Fiber optic,Mailed check,No,No,72.91946,High Risk,94.21193993091582,Priority 2
4667-OHGKG,1,Month-to-month,19.3,19.3,No,Mailed check,No internet service,No internet service,72.842,High Risk,14.05850636959076,Priority 2
0023-XUOPT,13,Month-to-month,94.1,1215.6,Fiber optic,Electronic check,No,No,72.804085,High Risk,885.0064864397049,Priority 1
2227-JRSJX,21,Month-to-month,99.15,1956.4,Fiber optic,Bank transfer (automatic),Yes,No,72.60689,High Risk,1420.4811066150667,Priority 1
7503-QQRVF,16,Month-to-month,74.3,1178.25,Fiber optic,Credit card (automatic),No,No,72.30809,High Risk,851.9700391888618,Priority 1
5380-WJKOV,34,Month-to-month,106.35,3549.25,Fiber optic,Electronic check,No,No,72.292915,High Risk,2565.856390938163,Priority 1
4412-YLTKF,27,Month-to-month,78.05,2135.5,Fiber optic,Electronic check,No,No,72.20245,High Risk,1541.8834478259087,Priority 1
9962-BFPDU,1,Month-to-month,20.05,20.05,No,Mailed check,No internet service,No internet service,71.99909,High Risk,14.435817727446556,Priority 2
3858-VOBET,23,Month-to-month,74.95,1710.45,Fiber optic,Electronic check,No,No,71.99711,High Risk,1231.4745008647442,Priority 1
1016-DJTSV,8,Month-to-month,69.7,572.85,Fiber optic,Electronic check,No,No,71.86105,High Risk,411.6560393214226,Priority 1
4846-WHAFZ,37,Month-to-month,76.5,2868.15,Fiber optic,Electronic check,No,No,71.7817,High Risk,2058.806852915883,Priority 1
0923-PNFUB,3,Month-to-month,83.75,247.25,Fiber optic,Electronic check,No,No,71.63678,High Risk,177.12193389236927,Priority 2
0410-IPFTY,31,Month-to-month,83.85,2674.15,Fiber optic,Bank transfer (automatic),No,No,71.52478,High Risk,1912.6799308091402,Priority 1
6158-HDPXZ,1,Month-to-month,25.35,25.35,DSL,Mailed check,No,No,71.28256,High Risk,18.070128867030146,Priority 2
3312-UUMZW,32,Month-to-month,98.85,3145.9,Fiber optic,Credit card (automatic),No,No,71.22003,High Risk,2240.5110609591006,Priority 1
7928-VJYAB,11,Month-to-month,90.6,1020.2,Fiber optic,Electronic check,No,No,71.20111,High Risk,726.3937230587006,Priority 1
0376-YMCJC,23,Month-to-month,90.6,1943.2,Fiber optic,Electronic check,Yes,No,71.124115,High Risk,1382.0837561607361,Priority 1
2325-NBPZG,3,Month-to-month,74.55,233.65,Fiber optic,Electronic check,No,Yes,71.04954,High Risk,166.00723916888236,Priority 2
1522-VVDMG,7,Month-to-month,89.75,608.8,Fiber optic,Electronic check,Yes,No,71.04227,High Risk,432.505336523056,Priority 1
9389-ACWBI,5,Month-to-month,69.95,320.4,Fiber optic,Credit card (automatic),No,No,70.98224,High Risk,227.42710218429565,Priority 1
1622-HSHSF,1,Month-to-month,19.55,19.55,No,Mailed check,No internet service,No internet service,70.84276,High Risk,13.849759736657143,Priority 2
4873-ILOLJ,24,Month-to-month,90.35,2238.5,Fiber optic,Electronic check,No,No,70.804375,High Risk,1584.9559435546398,Priority 1
5759-RCVCB,3,Month-to-month,35.2,108.95,DSL,Credit card (automatic),No,No,70.32465,High Risk,76.61870986521244,Priority 2
8696-JKZNU,37,Month-to-month,76.25,2841.55,Fiber optic,Electronic check,No,No,70.28103,High Risk,1997.0705723762514,Priority 1
6542-LWGXJ,3,Month-to-month,25.0,78.25,DSL,Mailed check,No,No,70.10006,High Risk,54.85329470038414,Priority 2
0265-PSUAE,16,Month-to-month,100.7,1522.7,Fiber optic,Bank transfer (automatic),No,Yes,69.985344,Medium Risk,1065.6668030261994,Priority 3
4154-AQUGT,13,Month-to-month,89.05,1169.35,Fiber optic,Bank transfer (automatic),Yes,No,69.97086,Medium Risk,818.2042988568544,Priority 3
8728-SKJLR,41,Month-to-month,74.25,3089.1,Fiber optic,Electronic check,Yes,No,69.89512,Medium Risk,2159.1301048099995,Priority 3
0682-USIXD,21,Month-to-month,86.05,1818.9,Fiber optic,Electronic check,Yes,No,69.87412,Medium Risk,1270.9403642892837,Priority 3
4817-VYYWS,30,Month-to-month,100.2,2983.8,Fiber optic,Electronic check,No,No,69.835625,Medium Risk,2083.755440783501,Priority 3
2277-VWCNI,4,Month-to-month,48.75,179.85,DSL,Mailed check,No,No,69.78214,Medium Risk,125.50318568050861,Priority 3
6080-TCMYC,40,Month-to-month,81.2,3292.3,Fiber optic,Electronic check,No,No,69.73533,Medium Risk,2295.896280890703,Priority 3
6286-SUUWT,1,Month-to-month,19.95,19.95,No,Mailed check,No internet service,No internet service,69.6999,Medium Risk,13.905129128694535,Priority 3
8749-CLJXC,1,Month-to-month,20.05,20.05,No,Mailed check,No internet service,No internet service,69.6999,Medium Risk,13.974829024076461,Priority 3
4840-ORQXB,56,Month-to-month,104.75,5841.35,Fiber optic,Electronic check,No,No,69.60186,Medium Risk,4065.688112550974,Priority 3
5144-TVGLP,38,Month-to-month,94.75,3653.0,Fiber optic,Electronic check,No,No,69.495735,Medium Risk,2538.6792927980423,Priority 3
5373-SFODM,36,Month-to-month,85.25,3132.75,Fiber optic,Credit card (automatic),No,No,69.41483,Medium Risk,2174.5930933356285,Priority 3
1956-YIFGE,22,One year,100.05,2090.25,Fiber optic,Mailed check,No,No,69.16423,Medium Risk,1445.7052849531174,Priority 3
6166-ILMNY,2,Month-to-month,69.75,144.55,Fiber optic,Bank transfer (automatic),No,No,69.14216,Medium Risk,99.94498771131039,Priority 3
1902-XBTFB,22,Month-to-month,89.4,2001.5,Fiber optic,Electronic check,No,No,69.085266,Medium Risk,1382.7415630817413,Priority 3
6319-IEJWJ,20,Month-to-month,90.2,1776.55,Fiber optic,Electronic check,No,No,68.97705,Medium Risk,1225.4118168324233,Priority 3
2860-RANUS,20,Month-to-month,85.8,1727.5,Fiber optic,Credit card (automatic),No,No,68.92699,Medium Risk,1190.7136498391628,Priority 3
4647-MUZON,18,Month-to-month,95.95,1745.5,Fiber optic,Credit card (automatic),No,No,68.83088,Medium Risk,1201.442967504263,Priority 3
6654-QGBZZ,1,Month-to-month,19.9,19.9,No,Mailed check,No internet service,No internet service,68.5968,Medium Risk,13.65076402425766,Priority 3
0749-IRGQE,13,Month-to-month,45.3,528.45,DSL,Electronic check,No,No,68.487366,Medium Risk,361.9214753419161,Priority 3
4690-LLKUA,17,Month-to-month,45.05,770.6,DSL,Electronic check,No,No,68.41546,Medium Risk,527.2095117211342,Priority 3
6557-BZXLQ,16,Month-to-month,69.65,1043.3,Fiber optic,Electronic check,No,No,68.292435,Medium Risk,712.4949537336826,Priority 3
3679-XASPY,1,Month-to-month,19.45,19.45,No,Electronic check,No internet service,No internet service,68.17577,Medium Risk,13.260188201069832,Priority 3
6034-YMTOB,5,Month-to-month,75.65,399.45,Fiber optic,Mailed check,Yes,No,68.03412,Medium Risk,271.7622860044241,Priority 3
9779-DPNEJ,22,Month-to-month,80.15,1790.65,Fiber optic,Electronic check,No,No,67.95787,Medium Risk,1216.8876376956703,Priority 3
7018-WBJNK,13,Month-to-month,78.3,1033.95,Fiber optic,Credit card (automatic),No,No,67.95032,Medium Risk,702.5723361611366,Priority 3
2041-JIJCI,5,Month-to-month,64.0,370.25,DSL,Electronic check,No,No,67.93689,Medium Risk,251.53634010255337,Priority 3
4570-QHXHL,9,Month-to-month,43.75,405.7,DSL,Electronic check,No,No,67.886345,Medium Risk,275.4149080693722,Priority 3
2604-IJPDU,20,Month-to-month,96.55,1901.65,Fiber optic,Electronic check,Yes,Yes,67.885765,Medium Risk,1290.9496016889811,Priority 3
8059-UDZFY,33,Month-to-month,105.35,3465.05,Fiber optic,Bank transfer (automatic),No,No,67.82276,Medium Risk,2350.092557284236,Priority 3
9944-AEXBM,32,Month-to-month,85.65,2664.3,Fiber optic,Bank transfer (automatic),No,No,67.79635,Medium Risk,1806.2981404066088,Priority 3
5207-PLSTK,1,Month-to-month,48.75,48.75,DSL,Mailed check,No,Yes,67.74657,Medium Risk,33.026451766490936,Priority 3
4829-AUOAX,46,Month-to-month,96.05,4399.5,Fiber optic,Bank transfer (automatic),No,No,67.569466,Medium Risk,2972.7185882627964,Priority 3
6304-IJFSQ,3,Month-to-month,49.9,130.1,DSL,Mailed check,No,No,67.50236,Medium Risk,87.82056460380554,Priority 3
7893-IXHRQ,1,Month-to-month,20.55,20.55,No,Electronic check,No internet service,No internet service,67.414764,Medium Risk,13.85373452603817,Priority 3
9450-TRJUU,35,Month-to-month,83.15,2848.45,Fiber optic,Electronic check,No,No,67.355675,Medium Risk,1918.592710444331,Priority 3
7855-DIWPO,21,Month-to-month,68.65,1493.2,Fiber optic,Electronic check,No,No,67.32106,Medium Risk,1005.2380990982056,Priority 3
1444-VVSGW,70,One year,115.65,7968.85,Fiber optic,Credit card (automatic),Yes,Yes,67.31027,Medium Risk,5363.854741543531,Priority 3
1261-FWTTE,23,Month-to-month,34.65,768.45,DSL,Bank transfer (automatic),No,No,67.1284,Medium Risk,515.8482051283121,Priority 3
2482-CZGBB,10,Month-to-month,70.0,740.0,Fiber optic,Electronic check,No,No,66.919395,Medium Risk,495.20354747772217,Priority 3
7957-RYHQD,40,Month-to-month,79.2,3233.85,Fiber optic,Credit card (automatic),No,Yes,66.89213,Medium Risk,2163.1911195784805,Priority 3
7733-UDMTP,57,Month-to-month,55.0,3094.05,DSL,Electronic check,No,No,66.88912,Medium Risk,2069.582791006565,Priority 3
0082-OQIQY,29,Month-to-month,94.2,2607.6,Fiber optic,Electronic check,Yes,No,66.85032,Medium Risk,1743.1888536930085,Priority 3
5651-YLPRD,32,Month-to-month,86.1,2723.75,Fiber optic,Electronic check,No,No,66.740776,Medium Risk,1817.85186201334,Priority 3
9167-APMXZ,22,Month-to-month,84.15,1821.95,Fiber optic,Bank transfer (automatic),No,No,66.61592,Medium Risk,1213.7087773770095,Priority 3
2798-NYLMZ,71,Two year,108.55,7616.0,Fiber optic,Credit card (automatic),Yes,Yes,66.58007,Medium Risk,5070.738059997559,Priority 3
6769-DYBQN,46,Month-to-month,85.0,3969.4,Fiber optic,Electronic check,No,Yes,66.5677,Medium Risk,2642.3383275151255,Priority 3
0576-WNXXC,27,Month-to-month,95.55,2510.2,Fiber optic,Electronic check,No,No,66.528725,Medium Risk,1670.0040706157683,Priority 3
7603-USHJS,12,Month-to-month,73.75,871.4,Fiber optic,Credit card (automatic),No,No,66.51205,Medium Risk,579.5859884023666,Priority 3
5022-JNQEQ,9,Month-to-month,75.85,647.5,Fiber optic,Electronic check,Yes,No,66.45378,Medium Risk,430.28821736574173,Priority 3
3374-LXDEV,13,Month-to-month,89.4,1132.35,Fiber optic,Electronic check,Yes,No,66.14026,Medium Risk,748.9392149984836,Priority 3
6234-PFPXL,22,Month-to-month,95.9,2234.95,Fiber optic,Credit card (automatic),Yes,Yes,65.94137,Medium Risk,1473.7566383898256,Priority 3
5440-VHLUL,69,One year,105.2,7386.05,Fiber optic,Bank transfer (automatic),Yes,No,65.89929,Medium Risk,4867.354849895835,Priority 3
